Date,Open,High,Low,Close,Volume
17-08-2018,292.3013102,299.9308819,291.3599888,299.3363647,21931134
20-08-2018,301.3180894,305.8760145,300.8226634,304.8356018,20240462
21-08-2018,305.4796543,306.0246411,300.5749551,304.1915588,14139592
23-08-2018,304.142,304.142,295.571107,299.6831665,22721004
24-08-2018,297.8500988,302.9034497,296.2647296,297.7014771,18869585
27-08-2018,301.2189957,307.5109117,300.5253873,305.1824036,28111768
28-08-2018,305.2319227,307.411809,300.6244673,302.5566406,16890236
29-08-2018,303.993357,309.1457991,302.9529746,306.8668518,24320824
30-08-2018,306.4704947,307.6595292,303.2006954,305.7769165,19935935
31-08-2018,305.0833009,307.8081437,301.7639409,306.7677612,18100140
03-09-2018,309.6412185,309.6412185,302.0116468,303.5474854,14708076
04-09-2018,303.9933611,304.6374391,292.7472159,293.6885071,42859084
05-09-2018,293.7875972,296.1161053,287.7433944,293.8371277,22922686
06-09-2018,295.273876,297.1069582,291.8058943,293.7380676,18001336
07-09-2018,293.1930849,293.1930849,286.802108,288.9819641,23716678
10-09-2018,287.9911001,290.5673211,281.2037585,282.2441711,23354395
11-09-2018,284.7213173,288.7838164,279.073449,280.0147705,28361400
12-09-2018,281.4019376,284.0772498,277.43853,282.690033,22717796
14-09-2018,287.4461629,289.1305931,286.0589762,287.9911194,15149585
17-09-2018,285.8607711,285.8607711,281.5010288,282.690033,16089996
18-09-2018,282.3928117,284.2754244,269.9080709,271.2952576,33901000
19-09-2018,272.8806128,280.2624717,268.0254445,269.0162964,40759431
21-09-2018,271.6916153,276.893588,251.0818767,268.1245422,39308482
24-09-2018,270.2053209,270.5025644,260.1977109,261.9317017,24633374
25-09-2018,261.5849111,270.4530481,258.4141728,268.4217834,28948831
26-09-2018,271.49342,271.49342,260.3463362,261.4362793,23951904
27-09-2018,262.0803467,266.1428458,261.3372077,262.9225769,24829383
28-09-2018,263.9629582,270.9980133,260.0986416,263.0711975,33803139
01-10-2018,263.0711981,272.6824743,261.6840114,271.3448181,17711738
03-10-2018,270.8493772,276.1504409,268.1245344,269.2144775,19714943
04-10-2018,265.4987853,270.2053319,263.2693685,268.8676758,17754204
05-10-2018,268.5208737,268.5208737,253.6580947,255.9866028,36628643
08-10-2018,257.3737969,266.0437516,255.9866102,263.3189087,21100804
09-10-2018,265.5483153,265.696937,257.6214999,260.5445251,16010883
10-10-2018,259.2068774,277.8844428,258.8105426,276.1008911,31772330
11-10-2018,265.548321,269.0163028,258.2160226,259.7518311,46291120
12-10-2018,263.5666055,265.4492181,259.1077719,261.3371887,42967696
15-10-2018,261.9812405,263.2693661,258.7114413,260.7922363,21965859
16-10-2018,262.1794325,268.3722572,260.9408676,267.8272705,33597068
17-10-2018,271.2457272,272.4842922,257.6215126,258.7609863,21631573
19-10-2018,257.3242696,261.7831035,255.7389004,258.7114563,28474307
22-10-2018,263.5666305,263.5666305,257.076562,257.9683228,19933462
23-10-2018,255.6398027,256.6306546,252.6672468,253.3112946,20206307
24-10-2018,257.8692192,259.4050276,250.4873752,253.3608398,25636533
25-10-2018,252.1718192,252.6672452,246.1276163,247.2671051,33066232
26-10-2018,249.6946845,250.1901105,245.1367596,245.830368,20543437
29-10-2018,247.7129757,266.7868749,246.1276066,265.4492188,37768359
30-10-2018,265.0529069,276.546796,263.5666289,270.6512146,33401683
31-10-2018,272.4842979,280.1634009,266.1428512,278.8257446,28137370
01-11-2018,280.4111117,286.3562236,276.299082,283.2845764,29144808
02-11-2018,285.2662537,290.121422,280.609268,282.7395935,27760214
05-11-2018,283.8295588,297.2555909,280.9065334,292.2518005,44619891
06-11-2018,293.3912748,295.571131,281.3028687,283.8295593,40688243
07-11-2018,286.2571276,286.2571276,283.3341324,283.9286194,3312160
09-11-2018,284.3745083,284.8699342,279.866144,280.6588135,19201007
12-11-2018,281.104717,281.104717,274.3173749,275.4073181,24044907
13-11-2018,273.7723872,277.1413081,270.8493921,275.5063782,25633628
14-11-2018,277.8348769,285.0681142,275.4568383,281.0056152,52674807
15-11-2018,281.2533152,284.4240231,278.578003,282.7891235,18445463
16-11-2018,283.2845707,289.1305913,280.0147714,288.2388306,24805910
19-11-2018,290.8150409,290.8150409,283.433182,285.5139771,13799970
20-11-2018,283.2845637,285.9103153,279.9156732,280.8569946,12900924
21-11-2018,280.8569989,286.9011716,280.4606339,284.4240417,16167419
22-11-2018,283.33413,284.4240429,279.0239179,280.1138611,12066797
26-11-2018,281.5010513,284.622229,277.0422175,283.7799988,16846820
27-11-2018,281.9964559,287.8424761,281.4514693,286.752533,21242956
28-11-2018,286.7525372,289.7746537,280.411091,281.9468994,19837609
29-11-2018,286.6534635,287.0002677,281.6496731,283.7799988,27919104
30-11-2018,286.1580194,288.2388144,280.6092729,282.04599,17583510
03-12-2018,284.0772696,285.2662738,280.6588182,284.1763306,15772176
04-12-2018,285.3158348,285.3158348,279.3211622,279.96521,11897307
05-12-2018,279.8661358,280.6092747,274.5155112,277.5871582,14893748
06-12-2018,275.4568345,276.6953994,272.58337,273.1283264,11083451
07-12-2018,274.4659844,274.8127886,269.610816,272.8806152,10165275
10-12-2018,268.5208815,273.871476,267.6786513,271.6916199,11947887
11-12-2018,265.8951102,280.6587973,265.8951102,278.6770935,30927239
12-12-2018,281.1542251,283.2350201,279.6184167,282.6405029,21765939
13-12-2018,287.3470531,291.3104607,283.1359325,286.3562012,24097152
14-12-2018,285.8607739,288.1397212,284.4240265,286.5543823,12156361
17-12-2018,286.6534411,288.7837968,284.6717373,286.8516235,12728014
18-12-2018,285.2167311,291.3104643,284.3745009,290.0718994,13606582
19-12-2018,292.0040766,299.2372836,292.0040766,297.9491882,26124125
20-12-2018,295.6206666,298.8904657,290.4682247,291.3599854,19222232
21-12-2018,290.9636662,293.7876003,288.1397321,289.2296753,15777301
24-12-2018,290.8150361,292.3013139,287.4956761,290.3691406,12048877
26-12-2018,290.171011,292.3013367,284.5231425,291.4591064,12684324
27-12-2018,293.9857809,294.8775416,288.8333388,289.4773865,15304564
28-12-2018,290.9141452,294.3821271,290.8645844,292.1031494,12876558
31-12-2018,294.4812104,295.5215928,292.79675,293.1930847,9526067
01-01-2019,294.7784578,297.9491961,291.1618542,296.8592529,11837127
02-01-2019,296.3638067,299.7326971,290.4186953,291.2113647,25559853
03-01-2019,292.3013283,292.8462848,287.4461598,288.4370117,17548347
04-01-2019,289.427847,296.2647191,288.8333298,294.927063,19514041
07-01-2019,298.2959632,298.7418587,292.4995036,293.5894165,14579399
08-01-2019,293.0939868,303.2006885,292.0536044,302.5070801,22949961
09-01-2019,303.2006885,304.2906317,297.9987159,302.5070801,21109911
10-01-2019,302.308926,304.6869646,300.7235569,302.7547913,16295468
11-01-2019,302.6061899,303.3988897,298.1969168,299.9804382,12702551
14-01-2019,298.2464337,300.8226548,296.8096863,297.6519165,10372933
15-01-2019,299.2372766,300.8226457,298.345516,298.8904724,9444374
16-01-2019,300.2281483,303.8447519,299.3363875,300.37677,12111480
17-01-2019,301.1198892,301.5657847,292.8958305,294.6793518,15974634
18-01-2019,296.0170259,297.1069691,291.5581921,292.2518005,9082501
21-01-2019,293.1930792,294.0353094,288.7838063,289.7746582,10188647
22-01-2019,290.3196305,290.3196305,285.5635531,287.5947876,11297989
23-01-2019,287.7929656,290.2700955,282.8882362,284.02771,10304608
24-01-2019,284.0276998,287.2479686,282.8882261,285.4148865,11532528
25-01-2019,286.9507136,288.3379002,280.6092675,282.7891235,11121223
28-01-2019,283.0368642,283.9781857,274.7632441,279.0239258,18905470
29-01-2019,278.4293853,283.3836448,274.0200822,278.0330505,17435611
30-01-2019,278.6275794,286.7525472,277.6862579,284.8204041,18908654
31-01-2019,287.3470502,292.1031272,285.3653464,290.9636536,25546487
01-02-2019,294.1839278,299.930887,279.4202403,281.7982788,60015958
04-02-2019,279.8165784,282.5909819,275.3082142,281.352417,20642919
05-02-2019,281.6001248,284.374498,280.4110904,282.04599,13291133
06-02-2019,283.2350232,287.0993396,280.9065152,286.4057312,12149759
07-02-2019,286.7525474,291.3104724,283.978174,284.7708435,19733315
08-02-2019,282.9873322,285.365371,279.6184416,283.383667,19781908
11-02-2019,283.334115,283.334115,277.438534,277.93396,15420017
12-02-2019,278.0825879,279.6184265,272.1374763,272.8806152,15326106
14-02-2019,265.5483159,265.8951201,261.2381039,264.6565552,26372671
15-02-2019,266.3905454,266.3905454,258.9095953,260.5445251,23366091
18-02-2019,261.9812332,263.0711763,256.4324566,257.5719604,14781744
19-02-2019,258.5132608,265.0528895,257.9187436,260.4949646,19064306
20-02-2019,262.0803299,265.8455551,261.8821474,265.2510681,15514595
21-02-2019,267.8272566,268.520865,264.8547009,265.5483093,13760702
22-02-2019,265.4492274,269.4126352,265.151984,268.471344,12536918
25-02-2019,268.8181236,268.9172148,265.449233,267.6786499,20793897
26-02-2019,264.3592869,265.7465038,260.8417746,263.9134216,15274303
27-02-2019,265.5483118,270.2053279,264.1115644,265.2015076,20571652
28-02-2019,265.2510886,268.3227056,265.2015279,266.5887146,31636468
01-03-2019,268.074995,272.0879637,267.6291297,270.453064,20024726
05-03-2019,269.214474,275.3082071,268.719048,273.9210205,21533972
06-03-2019,274.763239,279.9652118,273.921039,275.5559387,22161376
07-03-2019,276.8935989,279.9156854,275.1100472,279.1725464,14899105
08-03-2019,279.2716112,281.6496496,277.0421944,278.6275635,19943319
11-03-2019,282.6900488,286.3562131,280.9065274,284.7213135,22931245
12-03-2019,286.5543988,287.247977,283.1359474,284.2754211,20828136
13-03-2019,285.4644412,291.7067961,282.0955507,290.4682312,23725641
14-03-2019,291.8058964,292.0040789,288.0902016,289.2296753,16164017
15-03-2019,289.9232976,298.5436918,289.8242064,295.6702271,37928480
18-03-2019,296.1656492,298.1473532,291.9545283,296.21521,23782967
19-03-2019,297.4042148,303.7952221,296.4133628,300.2776794,27218691
20-03-2019,300.029961,301.8630432,297.3051181,301.020813,18820555
22-03-2019,301.5162191,303.5970141,294.2334819,295.3233948,17865957
25-03-2019,291.3104553,292.7472027,289.526934,291.3104553,16895511
26-03-2019,292.0536171,302.2098497,292.0536171,300.7235718,18303791
27-03-2019,302.4575548,308.0063318,301.5657941,305.9750671,35956450
28-03-2019,307.2631807,336.5428423,306.2227681,316.0817566,63244736
01-04-2019,318.8561334,324.6526232,318.1129945,319.7974548,22372357
02-04-2019,320.6892314,327.9719993,319.1534229,325.9902954,27897583
03-04-2019,327.9719998,329.4087473,316.5772022,317.5680542,30552104
04-04-2019,318.5588967,322.7700174,315.3881584,318.8561401,27832294
05-04-2019,320.7387868,320.7387868,312.1183628,314.1495972,23117232
08-04-2019,315.3386318,316.3294837,308.2540464,309.9384766,17394139
09-04-2019,311.0779666,312.8119574,305.2814769,311.870636,25556039
10-04-2019,311.9697242,314.1495803,307.1640865,308.0558472,19237974
11-04-2019,308.1549402,312.5146825,305.875993,312.0192566,14897935
12-04-2019,311.7220411,313.5055626,308.3531504,312.3660889,14751964
15-04-2019,312.6137994,315.7845378,310.8798084,312.7128906,13864791
16-04-2019,313.7037415,316.4781149,311.8211288,312.8615112,14940726
18-04-2019,312.9110161,312.9110161,305.2319139,307.9567566,15691168
22-04-2019,305.9750582,309.4430398,303.5474891,307.213623,15665440
23-04-2019,307.2136272,310.8797914,301.8135023,302.45755,17324274
24-04-2019,303.0520583,309.0962609,300.8226416,307.9072266,15228591
25-04-2019,308.1549418,309.1457937,302.6061651,303.3988647,30842477
26-04-2019,304.0924584,310.6320873,303.7952149,309.6412354,14987906
30-04-2019,309.1457973,309.1457973,302.2098339,307.114563,18178758
02-05-2019,305.2319329,308.551293,302.8538943,305.3310242,16640100
03-05-2019,306.1732411,308.9476144,305.9750586,307.164093,12452689
06-05-2019,303.9933637,307.4613455,303.101603,305.9255371,10639216
07-05-2019,307.8577038,310.5329858,300.9712708,302.6557312,15219845
08-05-2019,301.1694438,302.5070697,294.0352981,295.5215759,22103678
09-05-2019,294.877551,298.2464416,293.3912731,296.5619812,12654440
10-05-2019,299.0391089,307.907246,289.7746672,305.2319336,60739833
13-05-2019,307.1641155,311.3257059,302.507099,304.0924683,40101505
14-05-2019,305.0337646,313.8523405,302.3089218,311.7715454,30521436
15-05-2019,313.3074027,314.9918329,308.1549604,309.2449036,27932459
16-05-2019,309.6412423,314.1991674,306.7182169,312.8615112,18147559
17-05-2019,312.7623949,319.00478,310.5825389,316.3294678,25838962
20-05-2019,328.9628302,342.6365743,327.9719783,341.5466614,53207071
21-05-2019,342.7356866,344.3705862,333.1739712,334.4620667,33457162
22-05-2019,335.7997278,339.4658922,330.4986637,337.9796143,32002499
23-05-2019,349.7707385,360.67011,336.0969937,339.0695496,74413322
24-05-2019,341.794389,353.7341428,340.3576416,352.0992432,35703403
27-05-2019,351.8019545,359.1838132,350.7615721,358.3911438,31374994
28-05-2019,357.6480165,358.3911555,353.3873351,356.7562256,23501608
29-05-2019,354.7249816,355.7158335,343.9742324,345.4605103,28370210
30-05-2019,346.5504789,351.7524518,344.321062,350.3157043,25712604
31-05-2019,351.1083812,354.6258934,341.4971055,349.2752991,32588069
03-06-2019,349.1266867,353.1891857,346.4513744,352.1983337,18380919
04-06-2019,350.7615776,353.9323158,348.1853566,349.1762085,18130636
06-06-2019,345.8073386,346.4018558,332.8271717,333.8180237,41941144
07-06-2019,333.9171082,339.6145069,332.9262562,338.9208984,29739710
10-06-2019,342.8347594,344.1228548,337.0382697,341.1502991,20500542
11-06-2019,341.8934485,345.1137173,339.7135924,343.9247131,16281297
12-06-2019,343.7760831,343.7760831,339.1685975,340.8530579,11564970
13-06-2019,339.8622184,344.2715216,336.69148,343.3302002,15509948
14-06-2019,342.3393371,343.1815672,339.4163118,340.6548767,10347594
17-06-2019,340.6053589,340.6053589,333.8675777,334.7593384,13779496
18-06-2019,332.4308144,340.8530556,330.7463541,336.9391785,21957480
19-06-2019,339.9613038,342.0420989,332.4308231,335.7501831,16416903
20-06-2019,337.8805241,343.0824969,332.5299294,341.9925537,20626861
21-06-2019,341.6457492,347.4918,340.0108495,346.2036743,24749090
24-06-2019,346.7981644,351.5047109,346.4513602,349.9689026,17919504
25-06-2019,349.4734828,353.734134,348.0367355,353.2882385,15922634
26-06-2019,352.495588,355.7158569,351.0588406,354.8736267,15835579
27-06-2019,354.8240977,359.6792664,353.9818675,358.8370361,29658120
28-06-2019,358.8865729,361.6609461,355.4185912,357.9452515,22708464
01-07-2019,359.4810576,359.67924,355.2204065,358.2424927,12348793
02-07-2019,358.8370193,361.6609533,357.0534979,361.1655273,14482172
03-07-2019,361.9086848,363.3454323,359.6792679,362.8004456,12626285
04-07-2019,363.8903797,367.5069833,362.8499973,364.0390015,19252646
05-07-2019,366.0702731,370.1823028,362.6518217,367.2592773,30019347
08-07-2019,364.6335144,365.0794098,350.2661612,352.0496826,27247892
09-07-2019,350.2661615,356.7066992,349.2753096,356.2112732,16579914
10-07-2019,357.2516636,358.1929851,348.0862829,350.9597778,18681819
11-07-2019,355.2204251,360.6701109,353.7341472,359.8774414,20048321
12-07-2019,359.679256,363.1967683,358.1929781,360.2737732,14661748
15-07-2019,360.769194,361.6609547,354.3286565,356.7562256,15665939
16-07-2019,355.2204169,362.6518064,354.3781867,361.0169067,16251836
17-07-2019,360.7196359,370.1327293,359.7287839,368.9932556,17545177
18-07-2019,368.5473925,370.3804444,359.23336,360.3233032,21691056
19-07-2019,361.7600447,362.7013359,351.9010559,352.7432861,22213173
22-07-2019,352.7432929,356.2608052,345.5100857,347.6404114,19682038
23-07-2019,347.9872171,349.7707385,337.8805151,339.0695496,27956145
24-07-2019,338.7227335,341.5466675,333.1739567,336.4933167,20823143
25-07-2019,338.5741299,340.0604078,334.3134483,338.1777649,19857643
26-07-2019,337.6823297,342.9833936,337.3850862,339.4658813,16139052
29-07-2019,340.8035287,343.3797195,333.7189133,340.6548767,17060483
30-07-2019,341.2493884,343.5283659,322.8690977,324.5535278,24437235
31-07-2019,322.1259861,330.1518932,320.9369516,329.1610413,22741445
01-08-2019,327.7738107,328.4674192,308.5017586,314.2486877,40853304
02-08-2019,312.6633205,319.3020407,304.241079,305.6282959,64472348
05-08-2019,295.7197745,300.079517,289.0315239,297.5032959,48815899
06-08-2019,296.0665402,301.4666952,294.5307318,298.6427612,30442970
07-08-2019,299.6336357,299.6831965,286.1580426,287.2479858,30820114
08-08-2019,287.3470754,292.7967613,282.9873327,291.6572876,32929233
09-08-2019,293.5894219,295.2738823,287.3965972,288.6847229,23377581
13-08-2019,288.2388241,288.8828718,279.9156739,280.7579041,24231272
14-08-2019,282.4423187,288.5856125,281.8973623,287.0993347,18523649
16-08-2019,285.3158354,290.1214433,281.6992015,288.2388306,20047399
19-08-2019,289.3287727,289.7251074,283.3836609,284.2258911,19831459
20-08-2019,284.6717486,284.7708398,278.0825893,281.1047058,23204417
21-08-2019,282.8882423,282.9873336,273.772392,274.8623352,28226325
22-08-2019,275.7540676,275.7540676,264.8546969,266.0932617,27728925
23-08-2019,264.6565569,272.7319941,260.2968144,268.6199646,35212444
26-08-2019,285.3653516,285.3653516,267.5300171,277.6367188,64066440
27-08-2019,281.4019653,285.3653733,280.0147786,283.0864258,45164811
28-08-2019,284.027692,284.027692,279.6184192,282.2937012,18979998
29-08-2019,280.6092852,281.6991981,270.7998266,271.9888611,27083514
30-08-2019,273.4256133,275.4073172,264.4088543,271.3448181,45702652
03-09-2019,269.511714,269.511714,264.507924,265.9446411,21241863
04-09-2019,267.2327796,273.326513,264.8051803,272.583374,27309675
05-09-2019,272.4842957,273.8219519,268.5704182,270.7998352,25085139
06-09-2019,272.5338217,274.4659951,269.6108265,271.4439087,16675146
09-09-2019,271.4439098,276.1504566,268.5208843,275.4568481,18616889
11-09-2019,275.9522526,283.2350201,275.9522526,282.6405029,20999669
12-09-2019,284.1267983,286.1580327,281.5505771,284.4240417,21964832
13-09-2019,282.3928045,289.8241941,279.4202487,289.0315247,27303181
16-09-2019,285.5635322,287.792949,281.2037596,282.0955505,18267680
17-09-2019,282.3928108,283.8295583,270.5025872,271.4439087,21533362
18-09-2019,274.6641614,280.3615599,271.8897579,277.8348694,25478758
19-09-2019,277.3890195,277.3890195,270.5521168,271.5429688,23387797
20-09-2019,271.9888489,304.8355837,265.9446463,298.940033,84481749
23-09-2019,304.7364972,313.1092081,297.651912,310.8797913,54178171
24-09-2019,310.285294,312.266998,298.0482659,299.8318176,40096711
25-09-2019,294.2830183,294.7784443,276.1504404,277.6862488,73063465
26-09-2019,278.9248327,287.2479833,274.4659988,279.271637,79005946
27-09-2019,280.1138413,283.433171,277.4385291,278.6275635,37851718
30-09-2019,278.8257295,279.2716249,267.6786452,268.3226929,41094131
01-10-2019,270.2548666,272.9797095,243.3036969,253.608551,79350077
03-10-2019,251.6763905,258.3151105,247.812074,251.8250122,56207921
04-10-2019,256.1352239,258.1169278,246.2762502,247.6634369,60029186
07-10-2019,249.1992667,251.0818793,244.5918111,246.821228,39160623
09-10-2019,247.8120857,259.6032182,242.1146868,258.5628357,60328507
10-10-2019,255.6397982,255.6397982,250.2892038,251.8250122,37577511
11-10-2019,253.856274,259.0086858,249.1992579,252.2213593,43272106
14-10-2019,254.5994217,257.0269909,251.6763964,253.1131287,28265136
15-10-2019,254.1039895,257.5224105,252.4690747,256.0856934,23444973
16-10-2019,256.9278951,259.553677,252.6672439,253.7076263,30892295
17-10-2019,254.054439,263.566624,253.2617695,263.0216675,37061013
18-10-2019,261.9812547,268.867688,260.7922505,267.1832275,33203721
22-10-2019,267.9263604,272.4842854,266.0437478,268.0254517,27574295
23-10-2019,268.2731596,275.2586536,266.1923645,272.9301758,31789622
24-10-2019,273.4751339,275.1100336,246.3753275,260.0986328,63943183
25-10-2019,263.3684464,281.5505865,261.1390294,278.9743652,105518180
29-10-2019,280.5597103,282.3927924,276.0017855,278.0825806,51033578
30-10-2019,280.4111132,288.3379291,276.6954182,287.2479858,51469048
31-10-2019,290.6664271,314.8927393,290.0719099,309.5421448,128449327
01-11-2019,309.5421364,312.1183575,305.7769112,310.6816101,44894016
04-11-2019,313.109204,316.0817597,309.4926006,311.4247437,31535656
05-11-2019,311.0284045,319.054311,309.9384614,316.2799377,50080853
06-11-2019,316.0322364,316.0322364,311.1275073,314.6450195,32157080
07-11-2019,315.3386237,320.3424138,313.9018763,315.2395325,33926772
08-11-2019,313.3074049,318.0634823,311.6229445,313.1092224,25423362
11-11-2019,311.8211108,316.7258097,310.2357417,315.338623,20491942
13-11-2019,313.1587586,315.6854493,302.8539039,303.9933777,32675829
14-11-2019,304.142005,306.6686653,296.9583287,303.2006836,43617772
15-11-2019,309.1458026,320.7387823,307.2136293,318.9552307,95199897
18-11-2019,321.0360334,326.8325233,320.7883204,322.1259766,39009263
19-11-2019,322.819547,328.7646586,319.153413,327.3774719,41372145
20-11-2019,328.9628526,329.4582786,322.1259801,325.7921143,29972583
21-11-2019,326.2379916,329.8050645,323.5626793,328.3187866,34116162
22-11-2019,328.4178925,330.7463704,325.2471542,326.2875366,28974967
25-11-2019,325.9902751,334.4125162,325.3462274,333.0253296,27561300
26-11-2019,334.9079464,336.8896503,329.5573522,332.4308167,36464072
27-11-2019,332.8767151,342.3888694,330.9940723,340.4071655,33971305
28-11-2019,343.6770145,347.7890442,341.3485063,346.1045837,42538227
29-11-2019,345.6587115,345.6587115,337.4841829,338.7227478,23081823
02-12-2019,340.7539758,341.1998712,333.124434,335.4033813,20648850
03-12-2019,337.8804967,339.81267,330.3004857,333.1739502,26482178
04-12-2019,331.0436451,339.812691,328.8142282,338.7227478,26789483
05-12-2019,339.862201,341.4475701,332.0840075,333.1244202,30429507
06-12-2019,333.6198719,334.5611631,315.0909279,317.0726318,47027528
09-12-2019,316.0322428,324.6526367,311.8706525,313.8028259,52435239
10-12-2019,314.298245,319.6983699,309.3935158,310.5329895,52155809
11-12-2019,308.3531376,312.8615019,305.1823993,309.9384766,52557951
12-12-2019,311.127507,319.9956439,310.6816115,318.9057007,37804216
13-12-2019,322.2250747,330.3996035,322.0268922,329.5078125,40955226
16-12-2019,332.8767078,334.1648032,327.7737963,328.814209,35027613
17-12-2019,330.2014185,332.6785484,327.6251973,329.8546143,26734601
18-12-2019,331.9353912,332.4803477,322.8195415,323.9590454,26449075
19-12-2019,324.3554018,326.5848188,321.5314676,325.1480713,27516289
20-12-2019,327.3279487,336.3942381,327.3279487,334.7593384,51839714
23-12-2019,332.6290216,335.7501993,327.3279574,329.3591919,30150335
24-12-2019,330.151868,331.1427199,326.1884604,328.4178772,21747782
26-12-2019,329.9536971,330.3995926,325.0985286,326.8325195,24616942
27-12-2019,330.3500393,335.2547686,329.9537046,334.1648254,33477173
30-12-2019,334.6602414,334.7593326,329.4582687,331.3408813,22775554
31-12-2019,331.3408861,333.2730595,329.5078039,330.6968384,23801635
01-01-2020,331.6381549,332.8767198,329.1114643,331.3904419,17379320
02-01-2020,331.4399678,336.7410316,330.3004941,336.1960449,20324236
03-01-2020,334.8584291,334.8584291,328.9628479,330.6473083,21853208
06-01-2020,328.6655878,328.6655878,314.7936612,316.0817566,35645325
07-01-2020,321.4819159,324.0085762,312.5146879,315.4872437,50966826
08-01-2020,309.2449086,318.5589111,308.1549654,316.8744507,44527485
09-01-2020,323.9094918,328.3683255,322.0268791,327.1793213,40348407
10-01-2020,327.9720063,334.8584397,325.0985416,329.2105713,42377838
13-01-2020,330.9445424,332.3812898,326.0398133,327.7242737,23615129
14-01-2020,326.7829722,328.6656151,323.5131727,324.9994507,26296117
15-01-2020,325.9902993,326.1884818,319.4011397,321.2837524,32625740
16-01-2020,321.0360157,323.9094801,319.4011161,320.3424072,26653623
17-01-2020,310.1366522,320.5405974,307.2631877,315.0909119,58396326
20-01-2020,318.0634659,318.5093613,310.5329852,311.1275024,30682902
21-01-2020,310.9293222,314.05053,309.1458009,310.8302612,30591772
22-01-2020,314.1000732,314.1000732,310.8302738,313.257843,24994911
23-01-2020,313.1092014,321.828686,311.2761193,320.2433472,33293610
24-01-2020,320.5406148,324.3058402,318.2121066,321.0855713,22706879
27-01-2020,317.9643897,319.0543329,312.9110386,313.3074036,23309355
28-01-2020,315.0413717,317.072606,308.2044694,312.2174377,26488426
29-01-2020,314.9423014,316.7753836,312.6633238,313.5551147,23914114
30-01-2020,313.8523384,313.8523384,302.8538763,307.8576965,35802330
31-01-2020,310.8302576,318.7570729,305.7769068,315.5368042,92656638
03-02-2020,300.2281235,304.0429094,292.6481126,295.3729553,56060158
04-02-2020,300.1290349,304.7364902,294.3821059,303.4483948,51141567
05-02-2020,304.0924389,310.7806892,301.8134917,308.1549377,35014841
06-02-2020,308.353133,320.5405997,307.2631898,319.0047913,57757656
07-02-2020,318.5589057,322.0268876,315.4872586,317.6175842,37126803
10-02-2020,316.8744296,319.8469854,313.6046304,315.5863342,24816396
11-02-2020,318.1130134,322.8195602,318.1130134,321.382843,30188757
12-02-2020,326.882059,326.882059,316.3294915,317.270813,38930849
13-02-2020,319.0543128,327.9224494,319.0543128,324.4544678,62516057
14-02-2020,325.0985119,328.863737,315.6358582,316.4780884,48205947
17-02-2020,318.013934,318.2120863,308.7989931,311.3256836,36950692
18-02-2020,312.5146939,316.2799494,306.5695823,314.6450195,38588583
19-02-2020,319.3515768,321.0360372,314.3477864,317.4194336,39846727
20-02-2020,316.4285597,326.188457,315.8340426,324.6526184,40150409
24-02-2020,322.7700092,328.2692252,318.9056928,319.995636,45273936
25-02-2020,322.9186336,325.1480504,319.2524997,323.8103943,39050709
26-02-2020,321.8782717,327.7738228,321.2342239,325.1976318,43915281
27-02-2020,324.9994333,326.9811372,315.090914,319.0047913,47010040
28-02-2020,309.1458172,311.7715689,298.3455367,300.2281494,59705346
02-03-2020,308.1549555,309.1458074,281.4514834,284.7708435,66711413
03-03-2020,290.3196027,291.7067893,282.6900311,287.1984253,61949382
04-03-2020,289.1305703,290.3196046,272.5833618,282.690033,73675736
05-03-2020,288.2388174,295.6702068,267.5300183,285.8607788,149245973
06-03-2020,265.5483218,271.8897682,251.6268489,268.0254517,106043172
09-03-2020,257.6710378,260.3463501,248.8524614,251.131424,101286241
11-03-2020,250.6855429,256.1352287,240.8761147,242.8578186,90845604
12-03-2020,229.7785505,229.7785505,206.6917132,210.6551208,99767083
13-03-2020,198.1703829,246.5239594,182.9608,239.7861633,155701316
16-03-2020,225.8151576,229.2831395,218.5819503,221.3067932,75583409
17-03-2020,225.1215624,227.7968596,210.1101612,213.1817932,65403057
18-03-2020,218.9782829,221.1086085,198.269483,213.2313385,101356399
19-03-2020,201.093394,217.7397093,196.3373017,201.7869873,93533467
20-03-2020,203.6696163,213.7267573,198.1703851,207.9302826,77391650
23-03-2020,188.2618711,197.6749646,178.6010645,179.9387207,61750037
24-03-2020,189.2031812,190.1940331,171.9623629,181.5240784,67491360
25-03-2020,176.3716485,193.4638448,174.835825,188.1627808,71567553
26-03-2020,189.7976903,199.161238,183.4066984,190.9867096,107260359
27-03-2020,200.1520976,209.9615261,193.2161338,194.1574402,114740377
30-03-2020,188.261863,193.2161226,184.5461684,185.1902161,60081554
31-03-2020,190.2435717,196.6841092,186.3297095,195.0492096,59543412
01-04-2020,192.2252734,192.7206993,183.555319,184.8434296,52954239
03-04-2020,185.8342849,186.4783326,173.39909,173.894516,64448494
07-04-2020,182.7130898,185.5865695,175.9753088,184.6947937,72130500
08-04-2020,181.226806,192.6216028,178.7992219,181.3258972,80435759
09-04-2020,186.2801684,188.2618724,181.9204259,186.0324554,62416005
13-04-2020,185.0911493,186.973762,181.4250001,181.8213348,51847146
15-04-2020,185.2893096,190.1940236,178.5019679,180.6818542,72190004
16-04-2020,180.3350514,188.1627756,178.6010606,186.775589,61165773
17-04-2020,194.2069747,196.1886785,184.5957142,191.482132,89851063
20-04-2020,192.2252763,195.5446364,188.3114142,190.7389984,81958510
